,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
claudian.in_rufinum.part.1.txt,2434,125,19.416,0.208,7.371428571428571,1,0,0,235,4,29,0,12,4,14,5,2,2,40,66,0,0,0,0,3,16,1,3
claudian.in_rufinum.part.2.txt,3322,208,15.889423076923077,0.21153846153846154,6.428571428571429,7,0,0,296,1,48,6,17,3,39,7,2,0,67,111,0,0,1,0,18,11,2,5
claudian.panegyricus_de_quarto_consulatu_honorii_augusti.txt,3974,230,17.26086956521739,0.2,5.231884057971015,2,0,0,342,10,44,3,13,6,36,13,1,1,111,106,0,0,1,0,19,25,3,8
claudian.panegyricus_de_sexto_consulatu_honorii_augusti.txt,4167,190,21.931578947368422,0.3,7.8933333333333335,2,0,1,376,7,48,6,16,6,37,9,1,3,91,118,0,0,1,0,22,14,3,14
claudian.panegyricus_de_tertio_consulatu_honorii_augusti.txt,1384,56,24.678571428571427,0.25,6.714285714285714,0,0,0,123,0,9,0,2,0,5,2,0,4,37,50,0,0,0,0,3,7,0,6
claudian.panegyricus_dictus_manlio_theodoro_consuli.txt,2158,109,19.770642201834864,0.26605504587155965,5.813559322033898,6,0,0,191,0,20,1,12,6,19,7,0,1,46,46,0,0,1,0,13,0,2,6
dracontius.romulea.part.1.txt,141,5,28.0,0.6,5.142857142857143,0,0,0,4,0,2,0,2,0,0,1,0,1,3,4,0,0,0,0,0,0,0,2
dracontius.romulea.part.10.txt,3901,187,20.834224598930483,0.2727272727272727,6.397058823529412,0,0,2,281,8,40,7,17,5,17,11,1,2,61,131,0,0,0,0,8,17,1,20
dracontius.romulea.part.2.txt,1077,55,19.563636363636363,0.2909090909090909,5.95,0,0,0,71,5,15,2,1,1,8,7,1,4,20,42,0,0,0,0,5,8,0,11
dracontius.romulea.part.3.txt,128,5,25.6,0.2,5.0,0,0,0,20,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,3,0,1
dracontius.romulea.part.4.txt,356,21,16.952380952380953,0.2857142857142857,4.9,0,0,0,27,0,2,1,2,0,2,1,0,0,16,16,0,0,0,0,0,2,0,2
dracontius.romulea.part.5.txt,2156,133,16.210526315789473,0.3308270676691729,6.166666666666667,1,0,3,159,6,28,6,9,10,36,6,3,2,14,95,0,0,0,0,4,26,0,17
dracontius.romulea.part.6.txt,761,27,28.14814814814815,0.3333333333333333,5.363636363636363,0,0,1,59,0,13,2,2,0,1,1,0,0,12,29,0,0,0,0,0,1,0,3
dracontius.romulea.part.7.txt,1035,29,35.689655172413794,0.4482758620689655,6.416666666666667,0,0,1,91,4,12,1,1,1,1,4,2,0,12,41,0,0,0,0,2,6,0,7
dracontius.romulea.part.8.txt,4263,194,21.97422680412371,0.36082474226804123,5.650943396226415,0,0,0,301,4,33,15,9,3,22,17,1,0,58,165,0,0,0,0,5,26,1,16
dracontius.romulea.part.9.txt,1532,67,22.865671641791046,0.40298507462686567,5.114285714285714,0,0,0,149,1,21,4,3,1,15,3,1,0,20,73,0,0,0,0,4,25,0,6
ennius.annales.txt,3487,73,47.64383561643836,0.3835616438356164,22.962962962962962,1,0,3,287,1,45,4,13,10,4,4,1,12,100,130,2,0,0,0,29,16,4,9
ennodius.carmina.txt,5221,382,13.667539267015707,0.3403141361256545,4.727810650887574,1,0,0,206,9,83,21,30,12,18,9,5,1,82,182,0,0,0,0,11,24,1,23
horace.ars_poetica.txt,3091,146,21.171232876712327,0.3356164383561644,5.544117647058823,1,0,5,403,3,42,4,22,16,18,4,2,3,55,93,0,1,1,0,10,41,0,23
horace.carmen_saeculare.txt,311,12,25.916666666666668,0.4166666666666667,9.0,1,0,0,45,0,1,0,2,1,0,0,0,1,3,6,0,0,0,0,0,4,0,1
horace.epistles.txt,9914,446,22.228699551569505,0.3834080717488789,5.275735294117647,7,0,23,1108,16,153,21,48,55,103,16,12,2,311,279,0,4,2,0,31,162,5,86
horace.epodes.txt,3012,144,20.895833333333332,0.2708333333333333,7.075,3,0,9,279,7,41,2,9,2,38,3,1,9,77,100,0,0,2,0,0,15,2,34
horace.odes.part.1.txt,3976,196,20.255102040816325,0.2857142857142857,6.882352941176471,5,0,9,399,5,26,9,11,9,40,7,0,14,123,102,0,0,1,0,4,35,0,13
horace.odes.part.2.txt,2414,108,22.35185185185185,0.16666666666666666,8.9,1,0,4,249,1,16,3,13,8,22,2,0,1,71,64,0,0,1,0,3,19,1,1
horace.odes.part.3.txt,4392,196,22.20408163265306,0.25,7.230769230769231,5,2,2,447,4,42,9,12,12,26,2,0,13,105,124,0,0,1,0,6,46,0,8
horace.odes.part.4.txt,2594,99,25.949494949494948,0.43434343434343436,7.163934426229508,1,0,2,226,4,19,2,16,4,10,1,0,9,59,91,0,0,0,0,1,13,0,8
horace.satires.txt,14263,884,16.09162895927602,0.27601809954751133,5.3125,27,1,51,1332,36,425,26,59,64,228,31,12,23,523,432,0,12,11,0,60,184,15,171
italicus.ilias_latina.txt,6608,343,19.26530612244898,0.26239067055393583,8.038461538461538,8,0,5,744,10,115,13,14,9,23,16,2,7,84,302,0,0,3,0,32,19,10,23
juvenal.satires.txt,25013,1004,24.79980079681275,0.40836653386454186,6.220136518771331,47,0,56,2754,61,607,29,166,83,329,106,12,18,424,800,1,17,2,1,76,244,41,121
juvencus.historia_evangelica.part.1.txt,4708,300,15.69,0.32,5.125,3,0,0,413,3,107,1,32,10,21,9,5,2,104,179,0,0,2,0,10,23,2,17
juvencus.historia_evangelica.part.2.txt,5121,343,14.93002915451895,0.2653061224489796,5.166666666666667,6,0,3,371,5,159,2,23,14,23,6,6,0,137,214,0,0,2,0,24,34,1,25
juvencus.historia_evangelica.part.3.txt,4727,291,16.243986254295532,0.2646048109965636,6.258064516129032,14,0,1,396,4,103,2,18,8,15,11,16,2,99,176,0,1,0,0,30,34,4,13
juvencus.historia_evangelica.part.4.txt,5006,292,17.143835616438356,0.2602739726027397,5.927835051546392,5,0,3,422,4,125,2,25,19,16,12,14,2,129,197,0,2,1,0,29,20,11,18
lucan.bellum_civile.part.1.txt,4375,232,18.857758620689655,0.23706896551724138,4.706666666666667,2,0,1,436,3,46,9,21,6,37,7,3,12,73,163,0,0,0,0,16,28,1,14
lucan.bellum_civile.part.10.txt,3506,192,18.260416666666668,0.265625,5.236111111111111,4,0,0,327,1,58,4,15,5,9,7,2,2,68,152,0,2,0,0,17,11,1,14
lucan.bellum_civile.part.2.txt,4643,269,17.260223048327138,0.20446096654275092,4.859375,9,0,0,425,10,80,16,18,9,27,17,2,9,76,189,0,0,1,0,23,25,1,23
lucan.bellum_civile.part.3.txt,4763,277,17.19494584837545,0.21299638989169675,4.666666666666667,4,0,0,446,3,57,10,11,7,7,5,3,2,40,167,0,0,0,1,14,32,4,26
lucan.bellum_civile.part.4.txt,5154,300,17.18,0.25,4.894117647058824,3,0,1,500,6,62,18,29,6,15,10,3,7,44,173,0,0,0,0,15,13,2,25
lucan.bellum_civile.part.5.txt,5181,324,15.99074074074074,0.2191358024691358,4.908045977011494,2,0,2,483,6,60,12,22,9,45,11,6,6,108,162,0,0,0,0,19,33,1,12
lucan.bellum_civile.part.6.txt,5165,270,19.12962962962963,0.2777777777777778,4.428571428571429,3,0,2,527,6,69,8,19,9,16,13,3,7,78,179,0,0,1,0,16,27,1,18
lucan.bellum_civile.part.7.txt,5590,336,16.633928571428573,0.25892857142857145,4.198347107438017,3,0,0,514,6,101,8,16,17,43,12,10,10,110,206,0,0,0,0,29,42,5,24
lucan.bellum_civile.part.8.txt,5619,344,16.334302325581394,0.2936046511627907,4.738095238095238,4,0,1,498,7,84,4,17,18,69,9,8,13,102,227,0,0,1,0,14,43,3,20
lucan.bellum_civile.part.9.txt,7079,409,17.30317848410758,0.26894865525672373,5.041095890410959,4,0,1,695,11,100,7,15,10,55,18,8,12,116,275,0,0,2,0,25,34,5,23
lucretius.de_rerum_natura.part.1.txt,7253,254,28.555118110236222,0.6456692913385826,7.238636363636363,29,0,9,827,12,113,12,33,30,22,24,0,0,124,427,1,11,9,2,54,83,7,48
lucretius.de_rerum_natura.part.2.txt,7634,254,30.055118110236222,0.6023622047244095,6.675105485232067,42,0,13,852,29,125,11,31,35,23,33,0,2,94,450,0,21,10,1,56,46,15,59
lucretius.de_rerum_natura.part.3.txt,7410,259,28.613899613899616,0.4942084942084942,7.415,25,1,15,952,22,145,12,25,18,29,40,0,2,152,422,1,9,14,1,71,68,4,70
lucretius.de_rerum_natura.part.4.txt,8637,338,25.559171597633135,0.5443786982248521,6.439597315436242,53,0,25,1002,31,202,19,20,46,22,51,0,0,103,503,1,7,5,0,43,54,6,98
lucretius.de_rerum_natura.part.5.txt,9514,353,26.951841359773372,0.4730878186968839,7.211764705882353,49,0,16,1186,22,150,18,33,34,44,33,0,1,93,483,0,6,1,2,51,45,8,79
lucretius.de_rerum_natura.part.6.txt,8521,343,24.842565597667637,0.47230320699708456,6.434108527131783,35,2,18,923,33,184,15,26,20,25,54,0,0,72,539,1,9,3,2,37,45,6,94
manilius.astronomicon.part.1.txt,5874,225,26.075555555555557,0.4177777777777778,7.022222222222222,18,0,4,716,7,80,2,21,18,11,49,1,0,58,362,0,0,2,0,32,21,2,18
manilius.astronomicon.part.2.txt,6275,258,24.348837209302324,0.4418604651162791,6.163522012578617,10,0,10,738,11,119,1,32,21,9,38,1,0,61,390,0,7,11,1,35,18,1,32
manilius.astronomicon.part.3.txt,4475,185,24.2,0.44324324324324327,6.415254237288136,11,0,3,477,14,90,8,32,17,4,16,0,1,38,306,0,1,0,0,14,23,2,29
manilius.astronomicon.part.4.txt,6100,279,21.878136200716845,0.2939068100358423,6.822429906542056,14,0,3,841,10,61,1,50,15,25,47,0,0,73,356,0,2,3,0,36,13,2,16
manilius.astronomicon.part.5.txt,4696,198,23.737373737373737,0.32323232323232326,8.168831168831169,5,1,0,612,9,67,1,20,3,5,38,0,0,35,292,0,1,6,0,19,7,0,11
martial.epigrams.part.1.txt,3181,225,14.142222222222221,0.26222222222222225,5.2465753424657535,1,0,3,283,6,76,6,9,12,33,13,9,5,129,85,0,1,0,0,8,45,1,9
martial.epigrams.part.10.txt,3415,247,13.842105263157896,0.26720647773279355,4.822784810126582,3,0,0,284,2,68,10,12,3,48,8,3,5,141,89,0,1,0,0,10,28,1,17
martial.epigrams.part.11.txt,3699,287,12.902439024390244,0.2229965156794425,5.03,2,0,4,318,9,69,6,5,14,42,10,10,10,178,92,0,0,0,0,11,35,2,16
martial.epigrams.part.12.txt,2427,168,14.446428571428571,0.25595238095238093,4.983050847457627,1,0,1,230,8,46,3,6,13,26,7,3,1,105,62,0,0,0,0,4,25,4,13
martial.epigrams.part.13.txt,1705,161,10.590062111801242,0.18012422360248448,4.566666666666666,1,0,0,100,4,59,1,3,11,16,8,4,1,74,51,0,0,0,0,4,28,1,5
martial.epigrams.part.14.txt,2736,265,10.324528301886792,0.16226415094339622,4.586956521739131,1,0,0,158,8,87,10,6,15,25,10,16,2,129,60,0,1,0,0,5,45,0,10
martial.epigrams.part.2.txt,2454,229,10.720524017467248,0.2445414847161572,4.492957746478873,3,0,2,177,10,65,7,3,2,53,7,6,4,115,45,0,0,0,0,1,44,1,7
martial.epigrams.part.3.txt,2598,235,11.059574468085106,0.2170212765957447,4.156626506024097,3,0,2,185,14,83,7,7,7,47,7,2,1,135,58,0,0,0,0,3,24,1,11
martial.epigrams.part.4.txt,2640,197,13.401015228426395,0.2233502538071066,5.3584905660377355,3,0,1,217,4,61,11,6,5,40,4,6,4,95,61,0,0,0,0,10,18,3,11
martial.epigrams.part.5.txt,2301,193,11.922279792746114,0.20725388601036268,4.9,0,0,0,173,4,55,5,11,7,55,8,13,5,107,41,0,3,0,0,6,32,4,8
martial.epigrams.part.6.txt,2524,202,12.5,0.22277227722772278,4.927272727272728,2,0,0,219,9,52,6,2,5,34,6,2,3,137,50,0,2,0,0,7,21,1,14
martial.epigrams.part.7.txt,3303,210,15.728571428571428,0.2857142857142857,4.814285714285714,1,0,1,291,12,88,11,7,6,36,13,8,2,131,78,0,2,0,0,6,36,2,14
martial.epigrams.part.8.txt,3166,205,15.44390243902439,0.2731707317073171,5.163934426229508,0,1,1,235,5,66,9,4,4,38,21,6,5,123,77,0,0,0,0,7,26,2,12
martial.epigrams.part.9.txt,4458,268,16.64179104477612,0.3805970149253731,4.748251748251748,2,0,2,323,6,102,16,14,10,43,16,8,12,188,124,0,3,0,0,10,37,6,24
ovid.amores.part.1.txt,5002,412,11.990291262135923,0.220873786407767,4.09,0,0,1,393,9,91,15,20,10,53,23,6,2,192,178,0,2,2,0,7,35,1,21
ovid.amores.part.2.txt,5283,393,13.256997455470739,0.24427480916030533,5.017857142857143,5,0,0,369,7,122,10,30,9,55,34,11,9,227,203,0,1,1,0,9,53,4,24
ovid.amores.part.3.txt,5562,442,12.425339366515837,0.20135746606334842,4.754901960784314,4,0,0,416,9,120,10,23,10,87,25,8,5,203,193,0,1,2,0,10,35,6,20
ovid.ars_amatoria.part.1.txt,4929,338,14.579881656804734,0.257396449704142,3.743119266055046,3,0,0,391,14,150,9,38,19,35,17,9,2,124,153,0,1,1,0,19,42,10,41
ovid.ars_amatoria.part.2.txt,4797,331,14.486404833836858,0.2809667673716012,3.775,2,0,1,411,11,136,11,37,13,26,27,8,6,125,156,0,2,1,1,17,44,7,20
ovid.ars_amatoria.part.3.txt,5174,363,14.25068870523416,0.2534435261707989,4.436893203883495,6,0,0,426,18,119,9,42,12,44,15,10,3,123,190,0,4,2,0,6,38,11,34
ovid.ex_ponto.part.1.txt,5006,301,16.631229235880397,0.39867109634551495,4.673333333333333,2,0,0,378,13,148,3,25,19,34,35,13,5,207,177,0,1,0,0,11,50,7,57
ovid.ex_ponto.part.2.txt,4956,263,18.844106463878326,0.3726235741444867,4.98581560283688,4,0,1,387,9,110,5,26,17,16,24,9,5,260,169,0,1,1,0,15,49,9,40
ovid.ex_ponto.part.3.txt,4787,281,17.03202846975089,0.3416370106761566,5.065573770491803,6,0,1,406,6,134,19,32,19,30,27,7,8,215,185,0,3,1,0,10,55,5,45
ovid.ex_ponto.part.4.txt,6021,327,18.412844036697248,0.37920489296636084,5.027932960893855,9,0,0,499,6,166,9,29,18,28,17,14,5,270,233,0,1,3,1,12,50,6,43
ovid.fasti.part.1.txt,4568,237,19.27426160337553,0.3459915611814346,5.0,4,0,0,350,8,115,6,21,23,23,22,8,1,90,182,0,1,0,1,13,14,3,33
ovid.fasti.part.2.txt,5425,309,17.553398058252426,0.2297734627831715,5.0,6,0,0,425,8,155,11,22,17,32,22,4,1,92,220,0,0,0,0,15,21,3,27
ovid.fasti.part.3.txt,5556,316,17.57278481012658,0.27848101265822783,4.775700934579439,1,0,1,438,10,166,10,26,15,30,17,2,4,100,224,0,1,2,1,13,29,5,29
ovid.fasti.part.4.txt,5980,346,17.271676300578033,0.21965317919075145,4.976744186046512,2,0,0,516,11,160,6,33,8,30,12,5,0,96,204,0,1,0,0,13,30,8,24
ovid.fasti.part.5.txt,4601,263,17.482889733840302,0.22053231939163498,4.666666666666667,5,0,0,377,10,126,9,29,8,20,13,1,1,99,167,0,0,1,0,14,26,5,27
ovid.fasti.part.6.txt,5142,301,17.07308970099668,0.2757475083056478,4.610526315789474,4,0,0,390,8,167,1,25,13,25,23,6,7,101,216,0,2,0,0,14,29,2,13
ovid.heroides.part.1.1-15.txt,15605,1223,12.580539656582175,0.214227309893704,4.676923076923077,8,0,0,1281,21,333,30,89,33,183,78,20,19,737,547,0,1,5,0,30,122,15,95
ovid.heroides.part.2.16-21.txt,10455,756,13.703703703703704,0.2724867724867725,4.460905349794238,10,0,0,866,24,303,29,41,43,106,55,34,11,590,332,0,1,6,0,14,101,10,88
ovid.ibis.txt,4042,213,18.95774647887324,0.39906103286384975,5.311594202898551,0,0,0,334,6,72,10,8,17,1,17,1,0,121,164,0,0,0,0,7,14,6,126
ovid.medicamina_faciei_femineae.txt,613,43,14.255813953488373,0.32558139534883723,4.5,0,0,0,43,0,6,0,6,1,0,3,0,0,14,23,0,0,0,0,4,1,0,1
ovid.metamorphoses.part.1.txt,5084,282,18.02482269503546,0.2765957446808511,5.336842105263158,4,0,1,554,3,124,4,20,16,11,19,3,6,87,210,0,3,1,0,17,22,7,26
ovid.metamorphoses.part.10.txt,4895,317,15.406940063091483,0.22397476340694006,5.463414634146342,4,0,0,622,8,121,14,16,17,24,24,4,6,94,182,0,0,0,0,18,39,8,24
ovid.metamorphoses.part.11.txt,5168,280,18.45,0.2785714285714286,5.891304347826087,7,0,1,599,5,133,17,12,5,11,20,2,1,76,207,0,0,0,0,22,21,12,24
ovid.metamorphoses.part.12.txt,4081,206,19.800970873786408,0.3592233009708738,6.0344827586206895,6,0,1,464,6,90,4,13,13,18,14,2,5,61,195,0,0,0,0,9,8,7,18
ovid.metamorphoses.part.13.txt,6387,330,19.333333333333332,0.32727272727272727,5.172185430463577,6,0,1,755,12,170,7,36,18,49,20,14,7,218,253,0,0,1,0,27,44,11,31
ovid.metamorphoses.part.14.txt,5534,219,25.255707762557076,0.4018264840182648,6.153846153846154,1,0,0,670,5,119,10,18,12,11,20,0,10,124,225,0,1,1,0,20,30,11,21
ovid.metamorphoses.part.15.txt,5635,245,22.99591836734694,0.35918367346938773,5.745762711864407,14,0,0,709,9,107,2,25,23,29,18,4,5,62,224,0,1,0,0,12,33,8,17
ovid.metamorphoses.part.2.txt,5713,320,17.84375,0.290625,5.54054054054054,0,0,0,706,7,111,16,19,18,25,15,4,5,95,228,0,2,0,0,21,27,12,38
ovid.metamorphoses.part.3.txt,4827,308,15.662337662337663,0.2694805194805195,5.364583333333333,10,0,0,567,7,128,14,17,13,30,25,5,6,90,179,0,0,0,0,14,27,7,17
ovid.metamorphoses.part.4.txt,5197,274,18.967153284671532,0.2737226277372263,5.840425531914893,2,0,0,610,7,130,16,14,15,17,10,5,7,87,235,0,0,0,0,21,18,16,32
ovid.metamorphoses.part.5.txt,4415,253,17.446640316205535,0.30434782608695654,6.021505376344086,3,0,1,519,5,100,13,16,7,17,8,1,4,94,202,0,0,1,0,14,20,12,16
ovid.metamorphoses.part.6.txt,4674,275,16.996363636363636,0.23636363636363636,5.626666666666667,2,0,0,508,7,112,8,17,12,17,20,2,5,80,187,0,0,2,0,15,21,4,31
ovid.metamorphoses.part.7.txt,5577,356,15.651685393258427,0.23595505617977527,5.979591836734694,6,0,2,682,8,117,15,19,10,28,24,8,3,125,217,1,0,3,0,24,24,8,22
ovid.metamorphoses.part.8.txt,5726,362,15.795580110497237,0.2154696132596685,6.25,5,0,0,669,6,128,16,17,11,22,20,3,14,108,233,0,0,0,0,18,23,4,31
ovid.metamorphoses.part.9.txt,5230,335,15.605970149253732,0.25970149253731345,5.223300970873787,5,0,0,631,10,103,17,26,12,45,24,5,6,133,156,0,1,3,0,20,40,6,29
ovid.remedia_amoris.txt,5260,389,13.519280205655527,0.2596401028277635,4.260162601626016,8,0,0,408,6,133,12,33,20,41,14,6,3,152,164,0,3,3,0,17,44,4,39
ovid.tristia.part.1.txt,4737,267,17.741573033707866,0.34831460674157305,4.6,2,0,0,417,10,140,10,31,17,19,26,6,4,194,173,0,1,0,0,9,61,13,40
ovid.tristia.part.2.txt,3662,198,18.48989898989899,0.2878787878787879,4.646341463414634,9,0,0,318,5,83,2,21,14,36,12,2,3,122,122,0,2,0,0,15,31,5,38
ovid.tristia.part.3.txt,5098,293,17.399317406143346,0.32081911262798635,4.462809917355372,2,0,0,482,7,133,15,29,16,36,18,10,5,197,182,0,0,1,0,10,50,10,45
ovid.tristia.part.4.txt,4391,228,19.25877192982456,0.41228070175438597,4.984251968503937,3,1,1,402,10,114,7,17,10,20,19,6,3,189,167,1,3,1,0,10,33,5,27
ovid.tristia.part.5.txt,4933,271,18.199261992619927,0.39114391143911437,4.636986301369863,4,0,3,414,6,117,6,21,14,37,33,12,9,220,191,0,1,3,0,18,53,6,56
persius.satires.txt,4692,321,13.890965732087228,0.16199376947040497,5.7384615384615385,6,0,2,424,12,141,5,21,9,141,5,7,13,128,147,0,1,4,0,14,47,1,22
phaedrus.fabulae_aesopiae.txt,11003,819,13.428571428571429,0.3504273504273504,4.783707865168539,25,0,0,728,68,297,37,48,56,68,29,10,9,294,381,1,36,2,0,89,87,11,101
plautus.amphitruo.txt,9340,987,9.460992907801419,0.19858156028368795,4.8796680497925315,17,0,3,710,17,495,11,15,48,255,13,58,0,738,326,3,2,21,0,44,123,3,139
plautus.asinaria.txt,7632,901,8.467258601553828,0.17869034406215317,4.354166666666667,19,0,3,555,23,388,11,33,67,216,19,71,4,622,244,4,0,23,0,37,130,5,105
plautus.aulularia.txt,6561,744,8.813172043010752,0.1868279569892473,4.7604790419161676,9,0,3,497,13,334,4,12,45,169,9,33,3,582,210,4,0,18,0,24,89,5,89
plautus.bacchides.txt,9458,1182,7.9966159052453465,0.1700507614213198,4.745689655172414,13,0,6,637,23,560,16,13,60,308,19,66,12,728,316,5,1,15,0,39,110,6,152
plautus.captivi.txt,8288,819,10.117216117216117,0.23076923076923078,4.714893617021277,20,0,6,680,9,505,8,18,48,170,17,58,0,691,335,2,0,15,1,37,113,7,112
plautus.casina.txt,7186,914,7.852297592997812,0.13566739606126915,4.698630136986301,7,0,8,518,18,383,15,12,36,223,10,42,5,598,220,1,3,29,0,33,82,5,99
plautus.cistellaria.txt,4952,573,8.635253054101222,0.18150087260034903,4.708955223880597,15,0,2,366,9,373,2,13,32,98,6,35,2,417,168,0,13,8,0,28,67,4,56
plautus.curculio.txt,5712,782,7.301790281329923,0.16751918158567775,4.5,8,0,6,420,7,305,17,13,36,191,16,49,4,531,189,3,0,15,0,22,78,7,69
plautus.epidicus.txt,5979,805,7.419875776397515,0.16645962732919253,4.635220125786163,16,0,3,401,10,381,10,17,22,217,17,47,0,501,226,5,0,12,0,29,67,2,69
plautus.menaechmi.txt,8929,1134,7.872134038800706,0.16843033509700175,4.296943231441048,14,0,8,626,14,472,16,17,51,318,17,54,7,799,298,2,5,26,0,36,98,20,114
plautus.mercator.txt,8007,1090,7.341284403669725,0.15137614678899083,4.076923076923077,18,0,4,594,14,453,14,22,49,279,9,73,2,614,223,4,4,41,0,34,107,7,107
plautus.miles_gloriosus.txt,11852,1387,8.514059120403749,0.16222062004325882,4.51985559566787,27,0,7,947,19,747,29,29,108,317,19,85,7,943,433,7,4,34,0,65,172,8,150
plautus.mostellaria.txt,8908,1300,6.846153846153846,0.11538461538461539,4.554913294797688,22,0,2,598,13,522,9,12,63,339,7,84,4,712,264,4,1,26,0,36,97,8,101
plautus.persa.txt,7189,1024,7.0146484375,0.1533203125,4.2298850574712645,8,0,6,537,8,396,11,16,54,238,15,45,5,621,215,1,1,26,0,15,96,0,105
plautus.poenulus.txt,10733,1395,7.686738351254481,0.15412186379928317,4.334677419354839,17,0,8,771,12,613,14,28,50,297,19,59,11,817,358,7,2,17,0,50,139,9,129
plautus.pseudolus.txt,10477,1278,8.19170579029734,0.1541471048513302,4.5465587044534415,29,0,13,788,11,595,18,14,56,350,26,63,5,877,333,6,1,25,0,33,151,9,160
plautus.rudens.txt,11043,1365,8.086446886446886,0.1641025641025641,4.738970588235294,16,0,3,782,19,641,31,19,47,338,13,96,9,832,432,4,1,17,0,40,162,16,144
plautus.stichus.txt,5934,719,8.248956884561892,0.15299026425591097,4.361538461538461,16,0,2,418,3,291,9,14,21,153,12,24,6,481,207,2,0,13,1,24,68,4,72
plautus.trinummus.txt,9351,977,9.561924257932446,0.22210849539406347,4.315217391304348,26,0,12,766,9,584,13,11,47,243,35,53,8,702,361,4,4,24,0,36,155,7,110
plautus.truculentus.txt,7829,915,8.550819672131148,0.20218579234972678,4.348936170212766,21,0,3,512,18,418,28,20,41,245,23,66,3,597,284,5,0,10,0,35,91,2,87
propertius.elegies.txt,25309,1500,16.848,0.24533333333333332,5.475750577367205,21,0,2,2007,42,581,27,76,46,210,78,41,30,1068,933,0,8,12,0,38,253,4,80
prudentius.apotheosis.txt,7451,266,27.87593984962406,0.462406015037594,5.729857819905213,8,0,9,639,15,114,11,38,18,79,58,6,5,114,277,0,0,2,0,51,38,7,48
